"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1.358300290E3	2.298433632E-1	3.485957623E0	4.453215122E0
1.359300290E3	1.455674648E0	1.953668594E0	7.316680431E0
1.360300290E3	2.375048161E0	2.413355350E0	9.222464561E0
1.361300290E3	1.302445769E0	1.953668594E0	1.001733971E1
1.362300290E3	3.294421434E0	2.260126352E0	9.222464561E0
1.363300290E3	2.681505919E0	1.800439715E0	6.042964935E0
1.364300290E3	1.149216771E0	1.187524080E0	7.469909191E0
1.365300290E3	6.895300746E-1	3.179499865E0	1.208592987E1
1.366300290E3	1.302445769E0	2.719813108E0	7.000645638E0
1.367300290E3	9.959878922E-1	3.179499865E0	1.256477070E1
1.368300290E3	3.294421434E0	3.179499865E0	7.948749542E0
1.369300290E3	1.915361404E0	3.945644379E0	6.675034523E0
1.370300290E3	8.427590132E-1	3.792415380E0	4.769249916E0
1.371300290E3	-3.830722570E-1	5.324704647E0	5.401319027E0
1.372300290E3	5.363011956E-1	5.477933407E0	1.001733971E1
1.373300290E3	-5.363011956E-1	3.639186621E0	1.001733971E1
1.374300290E3	7.661445439E-2	2.413355350E0	4.606443882E0
1.375300290E3	-6.895300746E-1	1.647210717E0	6.675034523E0
1.376300290E3	2.834734917E0	-7.852981567E0	8.743624687E0
1.377300290E3	1.172201157E1	-6.627150536E0	4.932055473E0
1.378300290E3	5.439626217E0	-1.723825216E0	2.537853718E0
1.379300290E3	9.730035782E0	-2.949656487E0	2.221819162E0
1.380300290E3	1.126232433E1	-6.014234543E0	3.495534420E0
1.381300290E3	1.264138508E1	-1.110909581E0	3.811569214E0
1.382300290E3	8.504204750E0	-4.481945515E0	4.606443882E0
1.383300290E3	5.899312973E0	-2.949656487E0	3.179499865E0
1.384300290E3	1.034295177E1	-6.473921299E0	8.111555099E0
1.385300290E3	-7.661445439E-2	2.681505978E-1	1.065898609E1
1.386300290E3	-3.600879431E0	-9.576807022E-1	1.018014526E1
1.387300290E3	-1.915361404E0	2.681505978E-1	9.385271072E0
1.388300290E3	-1.915361404E0	4.213795066E-1	9.385271072E0
1.389300290E3	-2.068590164E0	7.278373241E-1	9.385271072E0
1.390300290E3	-3.600879431E0	-3.447650373E-1	1.081221485E1
1.391300290E3	6.665457726E0	-2.183511972E0	6.675034523E0
1.392300290E3	4.520252705E0	-2.796427488E0	8.111555099E0
1.393300290E3	9.959878922E-1	4.558559895E0	7.795520782E0
1.394300290E3	4.826710701E0	2.566584110E0	1.097502041E1
1.395300290E3	2.375048161E0	4.405331135E0	5.880159378E0
1.396300290E3	1.915361404E0	3.332728863E0	3.658340216E0
1.397300290E3	1.762132406E0	3.332728863E0	7.469909191E0
1.398300290E3	2.068590164E0	3.179499865E0	8.906430244E0
1.399300290E3	2.375048161E0	3.792415380E0	1.097502041E1
1.400300290E3	2.375048161E0	3.179499865E0	9.701305389E0
1.401300290E3	2.834734917E0	2.413355350E0	3.658340216E0
1.402300290E3	2.681505919E0	3.485957623E0	8.743624687E0
1.403300290E3	2.681505919E0	2.260126352E0	4.769249916E0
1.404300290E3	5.363011956E-1	2.413355350E0	5.564124584E0
1.405300290E3	6.052541733E0	1.953668594E0	1.193270111E1
1.406300290E3	4.060565948E0	1.647210717E0	1.176989555E1
1.407300290E3	4.367023945E0	3.179499865E0	1.352245140E1
1.408300290E3	3.447650433E0	5.631162167E0	1.097502041E1
1.409300290E3	3.600879431E0	4.405331135E0	1.065898609E1
1.410300290E3	2.528276920E0	3.792415380E0	1.193270111E1
1.411300290E3	2.528276920E0	3.332728863E0	9.701305389E0
1.412300290E3	3.907337189E0	4.865017891E0	1.065898609E1
1.413300290E3	2.068590164E0	4.252102375E0	6.837840080E0
1.414300290E3	2.528276920E0	2.566584110E0	7.632715225E0
1.415300290E3	3.754108191E0	2.106897593E0	8.427590370E0
1.416300290E3	2.681505919E0	3.026270866E0	9.701305389E0
1.417300290E3	3.447650433E0	1.034295082E0	9.385271072E0
1.418300290E3	1.302445769E0	1.187524080E0	8.427590370E0
1.419300290E3	5.363011956E-1	2.873042107E0	1.208592987E1
1.420300290E3	1.455674648E0	6.856993675E0	7.795520782E0
1.421300290E3	8.427590132E-1	1.800439715E0	8.743624687E0
1.422300290E3	1.302445769E0	-4.979939461E-1	7.948749542E0
1.423300290E3	3.907337189E0	-3.447650373E-1	1.113782597E1
1.424300290E3	3.600879431E0	-3.830722719E-2	9.385271072E0
1.425300290E3	2.068590164E0	-1.915361285E-1	7.795520782E0
1.426300290E3	-3.830722570E-1	2.106897593E0	1.160709000E1
1.427300290E3	7.661445439E-2	4.213795066E-1	1.018014526E1
1.428300290E3	-3.830722570E-1	7.278373241E-1	8.906430244E0
1.429300290E3	-6.895300746E-1	2.106897593E0	8.743624687E0
1.430300290E3	-2.221819162E0	5.746083856E-1	8.590395927E0
1.431300290E3	-1.455674648E0	-9.576807022E-1	9.538499832E0
1.432300290E3	-1.915361404E0	1.340752959E0	9.864110947E0
1.433300290E3	-1.762132406E0	2.106897593E0	9.222464561E0
1.434300290E3	-2.068590164E0	2.260126352E0	9.069235802E0
1.435300290E3	-1.915361404E0	1.647210717E0	9.222464561E0
1.436300290E3	-2.528276920E0	1.647210717E0	9.222464561E0
1.437300290E3	-3.830722570E-1	1.647210717E0	9.385271072E0
1.438300290E3	-7.661445439E-2	1.647210717E0	9.538499832E0
1.439300290E3	-1.302445769E0	1.953668594E0	9.385271072E0
1.440300290E3	-5.363011956E-1	1.647210717E0	9.385271072E0
1.441300290E3	-2.298433632E-1	8.810662031E-1	9.538499832E0
1.442300290E3	-7.661445439E-2	1.187524080E0	1.001733971E1
1.443300290E3	-9.959878922E-1	-4.979939461E-1	1.320641613E1
1.444300290E3	-3.830722570E-1	5.746083856E-1	9.538499832E0
1.445300290E3	-2.068590164E0	4.213795066E-1	9.222464561E0
1.446300290E3	-5.363011956E-1	5.746083856E-1	9.538499832E0
1.447300290E3	-8.427590132E-1	8.810662031E-1	9.069235802E0
1.448300290E3	-6.895300746E-1	7.278373241E-1	9.538499832E0
1.449300290E3	-3.830722570E-1	1.034295082E0	9.538499832E0
1.450300290E3	7.661445439E-2	1.493981838E0	8.274360657E0
1.451300290E3	6.895300746E-1	1.187524080E0	9.385271072E0
1.452300290E3	9.959878922E-1	5.746083856E-1	9.701305389E0
1.453300290E3	1.149216771E0	4.213795066E-1	9.701305389E0
1.454300290E3	9.959878922E-1	5.746083856E-1	9.538499832E0
1.455300290E3	9.959878922E-1	7.278373241E-1	9.701305389E0
1.456300290E3	1.149216771E0	5.746083856E-1	9.538499832E0
1.457300290E3	9.959878922E-1	7.278373241E-1	9.538499832E0
1.458300290E3	1.302445769E0	7.278373241E-1	9.538499832E0
1.459300290E3	1.302445769E0	8.810662031E-1	9.538499832E0
1.460300290E3	1.302445769E0	8.810662031E-1	9.538499832E0
1.461300290E3	9.959878922E-1	2.106897593E0	9.222464561E0
1.462300290E3	8.427590132E-1	1.647210717E0	9.385271072E0
1.463300290E3	9.959878922E-1	1.340752959E0	9.701305389E0
1.464300290E3	5.363011956E-1	2.106897593E0	9.538499832E0
1.465300290E3	-2.298433632E-1	3.179499865E0	9.538499832E0
1.466300290E3	2.298433632E-1	2.413355350E0	9.222464561E0
1.467300290E3	6.895300746E-1	2.413355350E0	9.222464561E0
1.468300290E3	6.895300746E-1	2.413355350E0	9.222464561E0
1.469300290E3	8.427590132E-1	2.413355350E0	9.222464561E0
1.470300290E3	8.427590132E-1	2.413355350E0	9.222464561E0
1.471300290E3	5.363011956E-1	2.413355350E0	9.222464561E0
1.472300290E3	5.363011956E-1	2.413355350E0	9.222464561E0
1.473300290E3	7.661445439E-2	2.413355350E0	9.222464561E0
1.474300290E3	5.363011956E-1	2.260126352E0	9.222464561E0
1.475300290E3	6.895300746E-1	1.647210717E0	9.701305389E0
1.476300290E3	6.895300746E-1	1.953668594E0	9.222464561E0
1.477300290E3	9.959878922E-1	1.493981838E0	9.701305389E0
1.478300290E3	5.363011956E-1	1.800439715E0	9.385271072E0
1.479300290E3	8.427590132E-1	2.413355350E0	9.222464561E0
1.480300290E3	7.661445439E-2	3.639186621E0	9.222464561E0
1.481300290E3	2.298433632E-1	1.647210717E0	9.385271072E0
1.482300290E3	8.427590132E-1	-1.877054095E0	1.241154194E1
1.483300290E3	7.661445439E-2	2.719813108E0	9.864110947E0
1.484300290E3	3.830722570E-1	1.034295082E0	7.153874874E0
1.485300290E3	1.149216771E0	-6.512228847E-1	9.538499832E0
1.486300290E3	2.068590164E0	1.149216816E-1	1.097502041E1
1.487300290E3	2.068590164E0	-3.830722719E-2	9.538499832E0
1.488300290E3	2.375048161E0	-1.417367458E0	9.222464561E0
1.489300290E3	2.528276920E0	-3.830722719E-2	7.153874874E0
1.490300290E3	2.834734917E0	1.800439715E0	1.034295177E1
1.491300290E3	2.068590164E0	1.647210717E0	8.427590370E0
1.492300290E3	3.447650433E0	5.746083856E-1	9.538499832E0
1.493300290E3	3.294421434E0	1.034295082E0	9.222464561E0
1.494300290E3	2.987963676E0	1.149216816E-1	9.538499832E0
1.495300290E3	4.213795185E0	-2.336740971E0	1.113782597E1
1.496300290E3	-1.149216771E0	1.493981838E0	1.367568016E1
1.497300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.498300290E3	7.661445439E-2	2.681505978E-1	9.538499832E0
1.499300290E3	-2.298433632E-1	4.213795066E-1	9.701305389E0
1.500300290E3	7.661445439E-2	4.213795066E-1	9.701305389E0
1.501300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.502300290E3	7.661445439E-2	2.681505978E-1	9.701305389E0
1.503300290E3	2.298433632E-1	1.149216816E-1	9.538499832E0
1.504300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.505300290E3	2.298433632E-1	2.681505978E-1	9.385271072E0
1.506300290E3	7.661445439E-2	4.213795066E-1	9.701305389E0
1.507300290E3	7.661445439E-2	2.681505978E-1	9.385271072E0
1.508300290E3	7.661445439E-2	4.213795066E-1	9.538499832E0
1.509300290E3	7.661445439E-2	2.681505978E-1	9.538499832E0
1.510300290E3	7.661445439E-2	4.213795066E-1	9.538499832E0
1.511300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.512300290E3	7.661445439E-2	2.681505978E-1	9.538499832E0
1.513300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.514300290E3	7.661445439E-2	4.213795066E-1	9.538499832E0
1.515300290E3	9.959878922E-1	5.746083856E-1	9.701305389E0
1.516300290E3	7.661445439E-2	2.681505978E-1	9.701305389E0
1.517300290E3	7.661445439E-2	2.681505978E-1	9.538499832E0
1.518300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.519300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.520300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.521300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.522300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.523300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.524300290E3	7.661445439E-2	2.681505978E-1	9.701305389E0
1.525300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.526300290E3	7.661445439E-2	4.213795066E-1	9.538499832E0
1.527300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.528300290E3	2.298433632E-1	7.278373241E-1	9.701305389E0
1.529300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.530300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.531300290E3	7.661445439E-2	2.681505978E-1	9.701305389E0
1.532300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.533300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.534300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.535300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.536300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.537300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.538300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.539300290E3	7.661445439E-2	4.213795066E-1	9.538499832E0
1.540300290E3	2.298433632E-1	4.213795066E-1	9.385271072E0
1.541300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.542300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.543300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.544300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.545300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.546300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.547300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.548300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.549300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.550300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.551300290E3	7.661445439E-2	2.681505978E-1	9.538499832E0
1.552300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.553300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.554300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.555300290E3	7.661445439E-2	2.681505978E-1	9.538499832E0
1.556300290E3	2.298433632E-1	2.681505978E-1	9.385271072E0
1.557300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.558300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.559300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.560300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.561300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.562300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.563300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.564300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.565300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.566300290E3	7.661445439E-2	4.213795066E-1	9.538499832E0
1.567300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.568300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.569300290E3	7.661445439E-2	2.681505978E-1	9.538499832E0
1.570300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.571300290E3	7.661445439E-2	2.681505978E-1	9.701305389E0
1.572300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.573300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.574300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.575300290E3	2.298433632E-1	5.746083856E-1	9.538499832E0
1.576300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.577300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.578300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.579300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.580300290E3	7.661445439E-2	4.213795066E-1	9.538499832E0
1.581300290E3	7.661445439E-2	5.746083856E-1	9.538499832E0
1.582300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.583300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.584300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.585300290E3	3.830722570E-1	5.746083856E-1	9.701305389E0
1.586300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.587300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.588300290E3	7.661445439E-2	4.213795066E-1	9.701305389E0
1.589300290E3	2.298433632E-1	5.746083856E-1	9.701305389E0
1.590300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.591300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.592300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.593300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.594300290E3	7.661445439E-2	1.149216816E-1	9.701305389E0
1.595300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.596300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.597300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.598300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.599300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.600300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.601300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.602300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.603300290E3	7.661445439E-2	2.681505978E-1	9.538499832E0
1.604300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.605300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.606300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.607300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.608300290E3	2.298433632E-1	1.149216816E-1	9.538499832E0
1.609300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.610300290E3	3.830722570E-1	1.149216816E-1	9.538499832E0
1.611300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.612300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.613300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.614300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.615300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.616300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.617300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.618300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.619300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.620300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.621300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.622300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.623300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.624300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.625300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.626300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.627300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.628300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.629300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.630300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.631300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.632300290E3	3.830722570E-1	1.149216816E-1	9.701305389E0
1.633300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.634300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.635300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.636300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.637300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.638300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.639300290E3	2.298433632E-1	1.149216816E-1	9.538499832E0
1.640300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.641300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.642300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.643300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.644300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.645300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.646300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.647300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.648300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.649300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.650300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.651300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.652300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.653300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.654300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.655300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.656300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.657300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.658300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.659300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.660300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.661300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.662300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.663300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.664300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.665300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.666300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.667300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.668300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.669300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.670300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.671300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.672300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.673300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.674300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.675300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.676300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.677300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.678300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.679300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.680300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.681300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.682300290E3	3.830722570E-1	5.746083856E-1	9.538499832E0
1.683300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.684300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.685300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.686300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.687300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.688300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.689300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.690300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.691300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.692300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.693300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.694300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.695300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.696300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.697300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.698300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.699300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.700300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.701300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.702300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.703300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.704300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.705300290E3	2.298433632E-1	2.681505978E-1	9.701305389E0
1.706300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.707300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.708300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.709300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.710300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.711300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.712300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.713300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.714300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.715300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.716300290E3	5.363011956E-1	4.213795066E-1	9.701305389E0
1.717300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.718300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.719300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.720300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.721300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.722300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.723300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.724300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.725300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.726300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.727300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.728300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.729300290E3	5.363011956E-1	2.681505978E-1	9.538499832E0
1.730300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.731300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.732300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.733300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.734300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.735300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.736300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.737300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.738300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.739300290E3	7.661445439E-2	2.681505978E-1	9.701305389E0
1.740300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.741300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.742300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.743300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.744300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.745300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.746300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.747300290E3	3.830722570E-1	5.746083856E-1	9.538499832E0
1.748300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.749300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.750300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.751300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.752300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.753300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.754300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.755300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.756300290E3	2.298433632E-1	4.213795066E-1	9.701305389E0
1.757300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
1.758300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.759300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.760300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.761300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.762300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.763300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.764300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.765300290E3	3.830722570E-1	2.681505978E-1	9.701305389E0
1.766300290E3	3.830722570E-1	2.681505978E-1	9.538499832E0
1.767300290E3	3.830722570E-1	4.213795066E-1	9.538499832E0
1.768300290E3	3.830722570E-1	4.213795066E-1	9.701305389E0
1.769300290E3	2.298433632E-1	2.681505978E-1	9.538499832E0
1.770300290E3	2.298433632E-1	4.213795066E-1	9.538499832E0
